batch size,epoch,loss,acc,val_loss,val_acc,
32,0014,0.0224,0.9918,0.0296,0.9901,
32,0015,0.0216,0.9916,0.0306,0.989,
32,0016,0.0209,0.992,0.033,0.988,
32,0017,0.0206,0.9926,0.0292,0.9897,
32,0018,0.0199,0.9922,0.0279,0.9907,
32,0019,0.0191,0.9929,0.0325,0.988,
32,0020,0.018,0.9929,0.0277,0.9901,
32,0021,0.0183,0.9929,0.0268,0.991,
32,0022,0.0179,0.9927,0.0303,0.9894,
32,0023,0.0169,0.9936,0.0265,0.9913,
32,0024,0.0167,0.9933,0.0261,0.9912,
32,0025,0.0164,0.9933,0.0249,0.9918,
32,0026,0.0153,0.9937,0.0286,0.9887,
32,0027,0.0153,0.9938,0.0376,0.9884,
32,0028,0.015,0.9942,0.0294,0.9895,
32,0029,0.0144,0.9944,0.0269,0.9912,
32,0030,0.0139,0.9946,0.0302,0.9904,
32,0031,0.0136,0.9944,0.0281,0.9904,
32,0032,0.0133,0.9946,0.0305,0.9898,
32,0033,0.0124,0.9947,0.0338,0.9894,
32,0034,0.0118,0.9951,0.032,0.9893,
32,0035,0.0112,0.9955,0.0309,0.9907,
32,0036,0.0118,0.9953,0.033,0.9894,
32,0037,0.0109,0.9956,0.0349,0.9907,
32,0038,0.0111,0.9956,0.0323,0.9912,
32,0039,0.0106,0.9956,0.0401,0.9895,
32,0040,0.0106,0.9955,0.0348,0.9913,
32,0041,0.0096,0.9958,0.0375,0.9889,
32,0042,0.0085,0.9964,0.0339,0.9914,
32,0043,0.0082,0.9967,0.0338,0.9909,
32,0044,0.0075,0.9967,0.0344,0.991,
32,0045,0.0073,0.9971,0.0353,0.9914,
32,0046,0.0075,0.9972,0.0357,0.9913,
32,0047,0.0071,0.9973,0.0364,0.9911,
32,0048,0.0069,0.9975,0.0367,0.9916,
32,0049,0.0068,0.9972,0.037,0.9911,
32,0050,0.0058,0.9976,0.0379,0.9912,
32,0051,0.0067,0.9972,0.0381,0.991,
32,0052,0.0063,0.9975,0.0386,0.991,
32,0053,0.0063,0.9974,0.0394,0.9909,
32,0054,0.0065,0.9975,0.0396,0.9913,
32,0055,0.0061,0.9975,0.0402,0.991,
32,0056,0.0064,0.9974,0.0401,0.9912,
32,0057,0.0059,0.9977,0.0408,0.9908,
32,0058,0.0059,0.9973,0.0409,0.9908,
32,0059,0.0057,0.9977,0.0421,0.991,
32,0060,0.006,0.9973,0.0423,0.991,
32,0061,0.0057,0.9976,0.0427,0.9909,
32,0062,0.0053,0.9978,0.043,0.991,
32,0063,0.0054,0.9979,0.0429,0.9912,
32,0064,0.0054,0.9979,0.0428,0.9911,
32,0065,0.0054,0.9978,0.0427,0.9911,
32,0066,0.0057,0.9976,0.0428,0.991,
32,0067,0.0054,0.9978,0.0429,0.991,
32,0068,0.0056,0.9978,0.0429,0.991,
32,0069,0.0057,0.9978,0.0428,0.991,
32,0070,0.0055,0.9976,0.0428,0.991,
32,0071,0.0052,0.9978,0.0428,0.991,
32,0072,0.0056,0.9977,0.0435,0.991,
32,0073,0.0057,0.9977,0.043,0.991,
32,0074,0.006,0.9976,0.0429,0.991,
32,0075,0.0052,0.998,0.0429,0.991,
32,0076,0.0056,0.9976,0.0428,0.9909,
32,0077,0.0052,0.9977,0.043,0.991,
32,0078,0.0055,0.9977,0.0432,0.991,
32,0079,0.0054,0.9976,0.0434,0.991,
32,0080,0.0055,0.9978,0.0433,0.991,
32,0081,0.0054,0.9978,0.0431,0.991,
32,0082,0.0055,0.9979,0.0432,0.9909,
32,0083,0.0057,0.9977,0.0431,0.991,
32,0084,0.0055,0.9977,0.0431,0.991,
32,0085,0.0051,0.9979,0.0432,0.9911,
