batch size,epoch,loss,acc,val_loss,val_acc,
16,0088,0.0135,0.9945,0.0257,0.9923,
16,0089,0.0141,0.9944,0.0257,0.9922,
16,0090,0.0135,0.9947,0.0257,0.9923,
16,0091,0.0137,0.9946,0.0256,0.9923,
16,0092,0.0139,0.9947,0.0256,0.9923,
16,0093,0.0138,0.9946,0.0256,0.9923,
16,0094,0.0133,0.9948,0.0257,0.9923,
16,0095,0.0138,0.9946,0.0257,0.9923,
16,0096,0.0142,0.9943,0.0257,0.9922,
16,0097,0.014,0.9945,0.0257,0.9925,
16,0098,0.0139,0.9943,0.0256,0.9923,
16,0099,0.0138,0.9944,0.0256,0.9923,
16,0100,0.0134,0.9948,0.0256,0.9923,
batch size,epoch,loss,acc,val_loss,val_acc,
32,0001,0.3121,0.8748,0.8141,0.7918,
32,0002,0.0795,0.9736,0.3965,0.8268,
32,0003,0.0587,0.9801,0.0611,0.9791,
32,0004,0.0505,0.9831,0.2528,0.9358,
32,0005,0.0451,0.9843,0.0408,0.9856,
32,0006,0.0404,0.9863,0.0435,0.9846,
32,0007,0.0364,0.9872,0.0491,0.983,
32,0008,0.0344,0.9879,0.0394,0.9849,
32,0009,0.033,0.9883,0.0346,0.9877,
32,0010,0.0316,0.9889,0.0319,0.9892,
32,0011,0.0299,0.9894,0.0331,0.9884,
32,0012,0.0288,0.9897,0.0334,0.9886,
32,0013,0.0278,0.9899,0.0351,0.9885,
32,0014,0.0268,0.9907,0.0302,0.99,
32,0015,0.0259,0.9904,0.031,0.9904,
32,0016,0.0254,0.9903,0.0395,0.9857,
32,0017,0.0249,0.9908,0.0275,0.9903,
32,0018,0.0246,0.9909,0.0288,0.9902,
32,0019,0.0238,0.9914,0.0284,0.9907,
32,0020,0.0233,0.9909,0.0354,0.9872,
32,0021,0.0231,0.9915,0.032,0.9898,
32,0022,0.0221,0.9915,0.0259,0.9908,
32,0023,0.0222,0.9918,0.0304,0.99,
32,0024,0.022,0.9917,0.0263,0.9909,
32,0025,0.0213,0.9921,0.0364,0.9867,
32,0026,0.021,0.9921,0.0268,0.9914,
32,0027,0.0209,0.9923,0.0256,0.9911,
32,0028,0.0203,0.992,0.0281,0.9902,
32,0029,0.0199,0.9921,0.027,0.9915,
32,0030,0.0197,0.9924,0.0273,0.9919,
32,0031,0.0188,0.9931,0.0275,0.991,
32,0032,0.0189,0.9925,0.0273,0.9909,
32,0033,0.0186,0.9926,0.0271,0.9913,
